name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,al pastor score,al pastor ratio,daal score,daal ratio,lamb shwarma score,lamb shwarma ratio,lamb shawarma score,lamb shawarma ratio,shawarma score,shawarma ratio,taco score,taco ratio,taco  score,taco  ratio,Weighted taco score
Earth Indian,0.0,43.78984250000002,-79.41805919999995,3.5,0.16666666666666666,0.16666666666666666,3.7222222222222223,,,4.385369394031404,0.027777777777777783,,,,,,,4.5039913665795375,0.027777777777777783,,,4.566983233146823
Elchi Chai Shop,1.0,43.66266227539997,-79.4045799081,4.5,0.6739130434782609,0.32608695652173914,4.369565217391305,,,4.4752927896421655,0.021739130434782598,,,,,,,4.506201213207729,0.021739130434782598,,,4.555448826376584
Tich Modern Indian Cuisine,1.0,43.61759401639994,-79.48723787979999,3.5,0.3253012048192771,0.3614457831325301,3.63855421686747,,,3.8628069298202727,0.03614457831325301,,,,,,,4.459191060211366,0.03614457831325301,,,4.540511460036224
Iqbal Halal Foods,1.0,43.7059002546,-79.35205855010004,4.0,1.0833333333333333,1.6666666666666667,4.027777777777778,,,4.3952052133251165,0.027777777777777783,,,,,,,4.448588295466902,0.027777777777777783,,,4.510805306449685
Frankly Eatery,0.0,43.66220569999999,-79.33531279999995,4.0,1.4761904761904763,0.8571428571428571,3.9047619047619047,,,4.37761665745676,0.04761904761904764,,,,,,,4.39006189905994,0.04761904761904764,,,4.495841465829822
Nawab Express On Avenue,1.0,43.7291083,-79.4180569,3.5,0.4,0.1,3.55,,,4.293715899328973,0.05000000000000001,,,,,,,4.381466362255821,0.05000000000000001,,,4.492383711290058
Utsav,1.0,43.67105360000004,-79.3909546000001,4.0,0.4838709677419355,0.18548387096774194,3.967741935483871,,,4.08024842183073,0.016129032258064505,,,,,,,4.3737116546081,0.016129032258064505,,,4.409126131163424
Sweet Mahal,1.0,43.72107750000002,-79.61376689999999,3.5,0.05714285714285714,0.05714285714285714,3.4285714285714284,,,4.167114905636281,0.028571428571428577,,,,,,,4.27090810642298,0.028571428571428577,,,4.332358969025613
Indian Grill,1.0,43.64656789999994,-79.41991049999986,4.0,0.2911392405063291,0.08860759493670886,4.113924050632911,,,4.225067302672864,0.012658227848101248,,,,,,,4.275052462192774,0.012658227848101248,,,4.302195561533864
Leslieville Cheese Market,0.6666666666666666,43.65936620026663,-79.35760204426668,3.566666666666667,0.6166666666666667,0.55,3.466666666666667,,,3.906645277841399,0.0625,,,,,,,3.987091379058727,0.0625,,,4.113655245440348
Reds Midtown Tavern,1.0,43.659240900000235,-79.3828599999998,3.5,0.28292682926829266,0.11219512195121951,3.5317073170731708,,,3.9105366345704895,0.004878048780487808,,,,,,,4.07063643683622,0.004878048780487808,,,4.0805769360215915
Reds Wine Tavern,1.0,43.64831159999995,-79.38233180000006,3.5,0.29545454545454547,0.18181818181818182,3.4696969696969697,,,3.6499930917434544,0.00757575757575757,,,,,,,3.677446594188052,0.00757575757575757,,,3.691402731527113
Butter Chicken Factory,1.0,43.66702750149997,-79.36917999799994,3.5,0.3394495412844037,0.48623853211009177,3.3577981651376145,,,3.0305629518279393,0.03669724770642191,,,,,,,3.6014279991717295,0.03669724770642191,,,3.6681192218642718
Curry Kitchen By the Grange,0.0,43.6537184,-79.3909035,3.5,0.0,0.0,3.5,,,3.9176585021761055,0.25,,,,,,,3.227475968476855,0.25,,,3.657209400989905
Maezo - Modern Indian Cuisine,1.0,43.65091100000003,-79.38195679999993,3.5,0.25757575757575757,0.12121212121212122,3.515151515151515,,,3.0692199327084775,0.01515151515151514,,,,,,,3.1044412638600165,0.01515151515151514,4.282008463409675,0.10606060606060617,3.128049068878701
309 Dhaba Indian Excellence,1.0,43.6462486999999,-79.39045289999973,3.0,0.6534090909090909,0.8409090909090909,3.085227272727273,,,2.704986463691299,0.0056818181818182045,,,,,,,2.76463030622108,0.0056818181818182045,,,2.7724955365032637
Underground Kitchen 16,0.0,43.6566643,-79.4067039,2.5,0.0,0.5,2.5,,,2.3522110653641177,0.25,,,,,,,2.279008373159729,0.25,,,2.5824548125722915
Future Bakery & Cafe,1.0,43.63966748538368,-79.42873746030614,2.5,0.20408163265306123,0.40816326530612246,2.5306122448979593,,,2.337110856800776,0.0625,,,,,,,2.4176155038547047,0.0625,,,2.494358857969713
Amaya,1.0,43.6473818436,-79.38309314973337,2.1666666666666665,0.4444444444444444,0.37037037037037035,2.2962962962962963,,,2.2776789322340742,0.055555555555555566,,,,,,,2.3772308928697874,0.055555555555555566,,,2.4441907772396667
