name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,al pastor score,al pastor ratio,daal score,daal ratio,lamb shwarma score,lamb shwarma ratio,lamb shawarma score,lamb shawarma ratio,shawarma score,shawarma ratio,taco score,taco ratio,taco  score,taco  ratio,Weighted taco score
Flo's Diner,1.0,43.67159290000009,-79.39086870000013,3.5,0.680672268907563,0.5042016806722689,3.3949579831932772,,,,,,,,,,,5.422282530404015,0.084033613445378,,,5.654963553790666
Pearl Diver,1.0,43.65153940000047,-79.37376000000023,4.0,0.341421143847487,0.14558058925476602,4.220103986135182,,,,,,,,,,,5.620154300080999,0.010398613518197505,,,5.6494513023733255
Good Fork,1.0,43.6499162,-79.4335594000003,4.0,0.34513274336283184,0.1710914454277286,3.8997050147492627,,,,,,,,,,,5.498614918785294,0.017699115044247666,,,5.547491175446585
Vanta Coffee Club & Eatery,1.0,43.788838600000105,-79.26863570000012,4.0,1.2546296296296295,0.5231481481481481,4.152777777777778,,,,,,,,,,,5.459448376270548,0.0277777777777777,,,5.535803061628258
SPIN Toronto,1.0,43.644788639499914,-79.39634263520016,4.0,0.631578947368421,0.7218045112781954,3.789473684210526,,,,,,,,,,,5.337307464327784,0.052631578947368335,,,5.479627340672799
For The Win Board Game Cafe & Bar,1.0,43.72871000000001,-79.40314600000004,4.5,0.8421052631578947,0.42105263157894735,4.315789473684211,,,,,,,,,,,5.229284494526472,0.08771929824561395,,,5.4637431305148425
Toronto Underground Market,0.1,43.68092852283998,-79.36868564360996,2.9,0.9666666666666667,0.7,3.0,,,,,,,,,,,4.614354507850148,0.33333333333333326,4.984124961338875,0.2592592592592593,5.451215746502305
Completo,1.0,43.66263280000014,-79.33405750000016,4.5,0.4864864864864865,0.2905405405405405,4.391891891891892,,,,,,,,,,,5.263067244263302,0.047297297297297355,8.486864299396512,0.39189189189189294,5.389015050315884
Lola's Kitchen,0.0,43.66976869999982,-79.38283800000059,4.0,0.5994962216624685,0.30730478589420657,3.861460957178841,,,,,,,,,,,5.288749845219406,0.025188916876574485,4.880390158113594,0.025188916876574485,5.35578000358054
OM Grilled Cheese,0.0,43.6551987278,-79.4026120415,3.5,0.0,0.0,3.6,,,,,,,,,,,3.9655704129347478,0.6,,,5.352960148962778
The Gabardine,0.0,43.65096260000028,-79.38142240000064,4.0,0.5116883116883116,0.2935064935064935,3.8207792207792206,,,,,,,,,,,5.267489455993214,0.02597402597402607,6.855282974956768,0.09350649350649325,5.336344553218041
Bar Verde,1.0,43.65490769999999,-79.38087390000007,4.0,0.5306122448979592,0.22448979591836735,3.816326530612245,,,,,,,,,,,4.911876708511725,0.16326530612244908,,,5.329666913948244
Chabichou,0.0,43.66194969999997,-79.4071586,4.0,0.5952380952380952,0.40476190476190477,4.142857142857143,,,,,,,,,,,4.948627314519207,0.14285714285714293,,,5.315030760967951
Ronnie's Local 069,1.0,43.65498879999997,-79.40266599999997,3.5,1.0422535211267605,0.8028169014084507,3.563380281690141,,,,,,,,,,,5.091323295599186,0.08450704225352104,,,5.311059249576444
Disgraceland,1.0,43.66112119999988,-79.42865309999983,3.0,0.4,0.392,3.16,,,,,,,,,,,5.061412882102288,0.08000000000000006,,,5.2679730603282096
Cool Hand Luc,0.0,43.64465180000001,-79.39893789999998,4.0,0.875,0.3333333333333333,3.8333333333333335,,,,,,,,,,,4.806395583913656,0.1666666666666666,,,5.224090823756704
Reds Wine Tavern,1.0,43.64831159999995,-79.38233180000006,3.5,0.29545454545454547,0.18181818181818182,3.4696969696969697,,,3.6499930917434544,0.00757575757575757,,,,,,,5.10248076244951,0.04545454545454557,,,5.21977406401175
El Furniture Warehouse - Bloor St,1.0,43.66590605239984,-79.40806061169972,3.0,0.35668789808917195,0.37898089171974525,3.2579617834394905,,,,,,,,,,,5.108376263828104,0.019108280254777066,5.302462925842291,0.06687898089171929,5.157416301133114
Loose Moose,1.0,43.64523249999954,-79.38389699999976,3.5,0.32425742574257427,0.23514851485148514,3.507425742574257,,,,,,,,,,,5.089558178226295,0.024752475247524507,6.776467753369607,0.0816831683168321,5.152939159673608
Bannock,1.0,43.651761799999825,-79.38131689999929,3.5,0.4088397790055249,0.2965009208103131,3.716390423572744,,,,,,,,,,,5.109480179637231,0.014732965009208069,6.675219558557395,0.04604051565377532,5.147258050164573
Chadwick's,1.0,43.67352399999987,-79.41187080000019,4.0,0.33663366336633666,0.19801980198019803,4.0,,,,,,,,,,,5.000553263294797,0.03465346534653449,,,5.087951489239432
Loch & Quay,1.0,43.638458200000045,-79.39063559999988,4.5,0.3389830508474576,0.0847457627118644,4.237288135593221,,,,,,,,,,,4.932606813890227,0.05084745762711862,,,5.059619802426048
Fran's Restaurant,1.0,43.656586736252486,-79.380996532631,3.152360515021459,0.34048640915593703,0.37339055793991416,3.011444921316166,,,,,,,,,,,5.004617586587743,0.01675977653631294,,,5.046731933099628
Frankie's,1.0,43.64438849999992,-79.4184468000002,4.0,0.4945652173913043,0.33152173913043476,3.9402173913043477,,,,,,,,,,,4.991883451758807,0.021739130434782677,,,5.046439014989245
Mill Street Brew Pub,1.0,43.650442451100304,-79.358442752099,3.5,0.4810126582278481,0.3037974683544304,3.3966244725738397,,,,,,,,,,,4.86568113252244,0.010548523206751082,5.750534193064563,0.040084388185654234,4.891411803190535
The Lakeview,1.0,43.6495907000002,-79.42038519999937,3.5,0.5083932853717026,0.5683453237410072,3.2805755395683454,,,,,,,,,,,4.834453590941791,0.021582733812949645,,,4.886906463504366
Sadie's Diner & Juice Bar,0.0,43.64578760000009,-79.40078759999977,3.5,0.7185185185185186,0.4148148148148148,3.259259259259259,,,,,,,,,,,4.729924807548295,0.059259259259259324,,,4.872167622461385
7 West Cafe,1.0,43.66856619330029,-79.38652575020019,3.5,0.4107142857142857,0.4489795918367347,3.420918367346939,,,,,,,,,,,4.813091247027676,0.02040816326530598,,,4.862455854929143
Java House,1.0,43.64782629999992,-79.39975039999992,3.5,0.6408839779005525,0.3370165745856354,3.386740331491713,,,,,,,,,,,4.785249817181833,0.027624309392265095,,,4.85180299122723
Reds Midtown Tavern,1.0,43.659240900000235,-79.3828599999998,3.5,0.28292682926829266,0.11219512195121951,3.5317073170731708,,,3.9105366345704895,0.004878048780487808,,,,,,,4.713704535795726,0.019512195121951233,,,4.759916957019071
Dine on 3,1.0,43.726466,-79.45297299999997,3.5,0.9666666666666667,0.36666666666666664,3.533333333333333,,,,,,,,,,,4.43610126848424,0.13333333333333333,,,4.741922122937769
The Senator,1.0,43.65574900000004,-79.37899209999948,4.0,0.5104166666666666,0.37083333333333335,3.9166666666666665,,,,,,,,,,,4.6904381371055,0.012500000000000107,,,4.719845176735274
School Restaurant,1.0,43.63778870000049,-79.42436920000114,3.5,0.35535714285714287,0.26607142857142857,3.5125,,,,,,,,,,,4.665449771314833,0.016071428571428542,,,4.703091027331233
The Lockhart,1.0,43.649534600000095,-79.4311694999998,4.0,0.4140127388535032,0.267515923566879,3.9808917197452227,,,,,,,,,,,4.6302391469416,0.025477707006369425,,,4.68960037938957
Brooklyn Tavern,1.0,43.66195530000003,-79.33598199999989,3.5,0.08860759493670886,0.10126582278481013,3.721518987341772,,,,,,,,,,,4.56371309753471,0.05063291139240499,,,4.680725052393874
Gull & Firkin,1.0,43.66933939999996,-79.30268789999994,3.5,0.41025641025641024,0.20512820512820512,3.5128205128205128,,,,,,,,,,,4.503691990759676,0.07692307692307696,,,4.680285167267247
The Bedford Academy,1.0,43.66961269999991,-79.39730270000001,3.5,0.7166666666666667,0.31666666666666665,3.558333333333333,,,,,,,,,,,4.6028999483158834,0.0333333333333333,,,4.680257805582183
Skyline Restaurant,1.0,43.64102030000002,-79.43515930000005,4.0,0.7464788732394366,0.43661971830985913,3.943661971830986,,,,,,,,,,,4.537786462325054,0.05633802816901404,,,4.667428809227673
Porchetta & Co,1.0,43.64421690000012,-79.39868600000032,4.0,0.4,0.23333333333333334,3.9444444444444446,,,,,,,,,,,4.614947652615036,0.022222222222222164,,,4.666510780090753
Harry's Char Broil & Dining Lounge,1.0,43.63647739530003,-79.43697360149997,3.5,0.6190476190476191,0.42857142857142855,3.5714285714285716,,,,,,,,,,,4.516886723904268,0.06349206349206338,,,4.66258031414942
JOEY Sherway,1.0,43.611693300000105,-79.55718300000028,3.5,0.4,0.22285714285714286,3.6342857142857143,,,,,,,,,,,4.581247826155698,0.028571428571428494,5.4944945827042755,0.09714285714285736,4.647163931981137
Canadian National Exhibition,1.0,43.63509679999989,-79.41572430000039,3.5,1.1263157894736842,0.9526315789473684,3.4894736842105263,,,,,,,,,,,4.445580574031964,0.02631578947368414,4.309942767431501,0.04210526315789482,4.504461580809591
HUSH,0.0,43.646365900000056,-79.39027270000012,3.0,0.18666666666666668,0.14666666666666667,3.013333333333333,,,,,,,,,,,4.298840415437177,0.09333333333333348,,,4.504207600145892
Wahlburgers,1.0,43.64473250000027,-79.39185100000024,2.5,0.29372937293729373,0.44224422442244227,2.732673267326733,,,,,,,,,,,4.416285496550949,0.019801980198019816,,,4.460228275060325
Scaddabush Italian Kitchen & Bar,1.0,43.65824629319602,-79.38526235340159,3.4876288659793815,0.3402061855670103,0.21030927835051547,3.6041237113402063,,,,,,,,,,,4.432616333911198,0.008456659619450387,,,4.451398578469614
Cluny Bistro & Boulangerie,1.0,43.65058789999973,-79.35789620000034,3.5,0.24910394265232974,0.12365591397849462,3.492831541218638,,,,,,,,,,,4.428307628323816,0.0053763440860215015,,,4.440227695505668
Paintbox Bistro,1.0,43.660087600000026,-79.36292499999996,2.5,0.14814814814814814,0.2962962962962963,2.611111111111111,,,,,,,,,,,4.303169541893645,0.0555555555555555,,,4.424377681924732
The George Street Diner,1.0,43.653007823299966,-79.37141849560007,3.5,0.2890625,0.296875,3.6328125,,,,,,,,,,,4.332156376367262,0.03125,,,4.400377912534246
Queen St Warehouse,1.0,43.65018349999993,-79.39018760000081,3.0,0.30952380952380953,0.2830687830687831,3.1455026455026456,,,,,,,,,,,4.370755386446031,0.010582010582010665,6.8038160600605435,0.15608465608465694,4.393942363437628
Crafty Coyote,1.0,43.66542419999998,-79.40873019999992,3.5,0.3137254901960784,0.29411764705882354,3.549019607843137,,,,,,,,,,,4.156120256811412,0.0980392156862745,,,4.364927659803994
The Beet,1.0,43.66567049999988,-79.46826930000003,3.5,0.65,0.35,3.3285714285714287,,,,,,,,,,,4.298217726827525,0.028571428571428498,,,4.360061526877977
Hollandaise Diner,1.0,43.68642421310004,-79.30909506979998,3.5,0.058823529411764705,0.058823529411764705,3.573529411764706,,,,,,,,,,,4.21449926524918,0.04411764705882349,,,4.308499112226446
Sorelle and Co,0.0,43.670240100000065,-79.3945422999999,3.0,0.373134328358209,0.1791044776119403,3.1791044776119404,,,,,,,,,,,4.133850198184385,0.0597014925373135,,,4.259108944059889
Bacon Nation,1.0,43.6549903,-79.40208890000005,3.5,0.3150684931506849,0.1643835616438356,3.3972602739726026,,,,,,,,,,,4.051901356697593,0.09589041095890406,,,4.250903069139299
Swan Restaurant,0.0,43.64527739999995,-79.4149396,3.5,0.7033898305084746,0.5423728813559322,3.652542372881356,,,,,,,,,,,4.124857874917267,0.03809523809523804,,,4.204179643534755
District Eatery,1.0,43.64636590000006,-79.3902727000002,3.5,0.38613861386138615,0.24752475247524752,3.297029702970297,,,,,,,,,,,4.090215255007085,0.04950495049504954,,,4.192721616326681
Slab Burgers,1.0,43.66818195760005,-79.38842328680012,3.5,0.21686746987951808,0.24096385542168675,3.6987951807228914,,,,,,,,,,,4.079782311530304,0.03614457831325301,,,4.154183592904486
Panera Bread,1.0,43.68345819591365,-79.36879920846962,3.330508474576271,0.15819209039548024,0.20903954802259886,3.169491525423729,,,,,,,,,,,3.8736478532991736,0.05084745762711857,,,3.973393000023095
The Pilot Tavern,1.0,43.67105360000004,-79.38836439999983,3.5,0.453125,0.3671875,3.296875,,,,,,,,,,,3.895403631214319,0.0390625,,,3.97223358354684
O&B Canteen,1.0,43.64669300000014,-79.39021000000021,3.0,0.3511705685618729,0.23745819397993312,3.020066889632107,,,,,,,,,,,3.931399648285373,0.013377926421404675,5.174747998679479,0.05016722408026739,3.9577847821166743
Irish Embassy Pub & Grill,1.0,43.64804910000013,-79.37710739999982,3.0,0.33093525179856115,0.23741007194244604,3.194244604316547,,,,,,,,,,,3.900686990069984,0.028776978417266112,,,3.957217703224682
Clinton's,1.0,43.66358889999995,-79.41735330000009,3.5,0.651685393258427,0.8764044943820225,3.303370786516854,,,,,,,,,,,3.6602012006553086,0.04494382022471918,,,3.743384051310713
Sky Blue Sky Sandwiches,0.0,43.651718149400025,-79.36565397340007,3.5,0.2826086956521739,0.1956521739130435,3.5217391304347827,,,,,,,,,,,3.551571435889702,0.06521739130434778,,,3.6692924816602868
The Pickle Barrel,1.0,43.716857555042814,-79.42948359308372,2.2752161383285303,0.30547550432276654,0.2881844380403458,2.478386167146974,,,,,,,,,,,3.5591727215769766,0.03458213256484164,,,3.6212497554231478
The Red Room,1.0,43.657070399999895,-79.40015280000013,3.0,0.6357142857142857,0.7285714285714285,2.8,,,,,,,,,,,3.4998166268328537,0.021428571428571384,,,3.537516263814976
Yonge Street Warehouse,1.0,43.65754989380002,-79.38164748249989,2.5,0.2840909090909091,0.3068181818181818,2.6818181818181817,,,,,,,,,,,3.228425352540405,0.03409090909090914,4.223328148150359,0.10227272727272728,3.2839270118298827
The Burger Cellar,1.0,43.73240700000012,-79.4039169999998,3.5,0.44285714285714284,0.42142857142857143,3.392857142857143,,,,,,,,,,,3.201387885032757,0.021428571428571384,,,3.235872880669205
