name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,al pastor score,al pastor ratio,daal score,daal ratio,lamb shwarma score,lamb shwarma ratio,lamb shawarma score,lamb shawarma ratio,shawarma score,shawarma ratio,taco score,taco ratio,taco  score,taco  ratio,Weighted taco score
Asada Mexican Grill,0.0,43.680467000000064,-79.43062720000005,4.0,0.09322033898305085,0.2457627118644068,3.8135593220338984,,,,,,,,,,,7.540481267115636,0.47457627118644136,7.525719788082816,0.47457627118644136,9.559870147810548
DaiLo,1.0,43.65584900000017,-79.40987239999968,4.0,0.7142857142857143,0.3516483516483517,4.168498168498169,,,,,,,,,,,8.527663503699994,0.22710622710622644,8.470063087971843,0.22710622710622644,9.553126875085304
Viajero Cantina,1.0,43.655278599999995,-79.4563399,4.5,0.09090909090909091,0.0,4.7272727272727275,,,,,,,,,,,6.305814877503343,0.8181818181818182,6.363239876706487,0.8181818181818182,9.49308001036525
El Charro,1.0,43.67714280000003,-79.35900649999992,4.0,0.09523809523809523,0.25396825396825395,4.190476190476191,,,,,,,,,,,7.230776884571598,0.5396825396825403,7.188017177633397,0.5396825396825403,9.47055728759807
Black Hoof,0.0,43.65097750000016,-79.41327969999917,4.0,1.1197478991596639,0.9096638655462185,4.182773109243698,,,,,,,,,,,8.748779156935113,0.14075630252100724,8.61646467950323,0.14075630252100724,9.386686137938442
Me.n.u Food Truck,1.0,43.64852029999998,-79.39798549999999,4.0,1.4666666666666666,0.4666666666666667,4.066666666666666,,,,,,,,,,,6.597256381941663,0.6999999999999996,6.548249677972754,0.6999999999999996,9.361952441363176
Mexitaco,0.0,43.66259330000002,-79.42344299999998,3.5,0.4461538461538462,0.18461538461538463,3.353846153846154,,,,,,,,,,,6.761636223554201,0.6307692307692314,6.748305821531388,0.6307692307692314,9.268759214548233
Tacos Baos,0.0,43.661972999999996,-79.4265865,4.0,0.3,0.05,3.9,,,,,,,,,,,5.872530626013316,0.9,5.867397637205972,0.9,9.209961340440893
Bent,0.0,43.65194049999993,-79.4073171,3.5,0.25654450261780104,0.3403141361256545,3.7539267015706805,,,,,,,,,,,7.813902165512464,0.3246073298429332,7.833847584293002,0.3246073298429332,9.190847400240084
Mexican Salsas,0.0,43.654958799999996,-79.40203830000006,4.0,0.6909090909090909,0.45454545454545453,3.8363636363636364,,,,,,,,,,,6.718886757649157,0.6181818181818175,6.722667153000601,0.6181818181818175,9.152374820523667
Mister Frenchy,0.0,43.6789095,-79.3441877,4.0,0.5,1.0,4.233333333333333,,,,,,,,,,,6.560016910511714,0.633333333333333,6.566172984218041,0.633333333333333,9.00391828363927
Local Liberty Village,1.0,43.63846892619997,-79.41921249029974,4.0,0.21033210332103322,0.23247232472324722,3.811808118081181,,,,,,,,,,,8.10106136875675,0.20295202952029556,8.103679650893184,0.20295202952029556,8.966282032664825
Assembly Chef's Hall,1.0,43.65035220000016,-79.38379509999977,4.0,1.0214285714285714,0.5107142857142857,3.9392857142857145,,,,,,,,,,,7.958683706395228,0.19285714285714303,7.922931981959,0.19285714285714303,8.764348571889512
Fish Street Market & Open Kitchen,0.0,43.7143052,-79.40013900000001,4.5,0.13846153846153847,0.12307692307692308,4.461538461538462,,,,,,,,,,,7.219712495002583,0.36923076923076903,7.282183785008511,0.36923076923076903,8.683550736844147
Little Sister,1.0,43.701567600000075,-79.39707509999981,3.5,0.31016042780748665,0.1711229946524064,3.6524064171122994,,,,,,,,,,,7.487743943908073,0.28877005347593604,7.584568427898681,0.28877005347593604,8.650806640244905
Barrio Cerveceria,1.0,43.66053800000007,-79.34348449999989,3.0,0.17985611510791366,0.2014388489208633,3.158273381294964,,,,,,,,,,,6.746847246256692,0.4892086330935256,6.72974208096232,0.4892086330935256,8.616505755390829
Tilde,0.0,43.679062297600005,-79.34383504090007,3.0,0.10256410256410256,0.10256410256410256,2.8974358974358974,,,,,,,,,,,5.428811226752915,0.8974358974358976,5.481026780428861,0.8974358974358976,8.503162318368622
Mexico Lindo,1.0,43.78971939999993,-79.3029814000001,4.0,0.7261904761904762,0.2976190476190476,4.065476190476191,,,,,,,,,,,7.370508007304655,0.28571428571428514,7.39161631999516,0.28571428571428514,8.502360031820743
JOEY Eaton Centre,1.0,43.655870896400224,-79.38200919020088,3.5,0.33954451345755693,0.33540372670807456,3.7246376811594204,,,,,,,,,,,7.795046873905092,0.15113871635610726,7.914804512537656,0.15113871635610726,8.40694267997695
Gourmet Gringos,0.0,43.676938568365074,-79.38201820755911,3.1569767441860463,0.20930232558139536,0.29069767441860467,3.1744186046511627,,,,,,,,,,,5.939514649138115,0.6744186046511637,5.943617614182457,0.6744186046511637,8.321451705631112
Azarias,1.0,43.64699810000001,-79.51319539999993,4.5,0.22535211267605634,0.08450704225352113,4.338028169014085,,,,,,,,,,,6.92638496200267,0.3239436619718316,6.927220659586838,0.3239436619718316,8.144231274705895
Sofi's Mexican Bar & Grill,0.0,43.78356031339996,-79.1705825197,3.5,0.1,0.06,3.72,,,,,,,,,,,6.286764978689082,0.5,6.360814944919315,0.5,8.072366021379148
LOCAL Leaside,1.0,43.70997836459994,-79.36354089529976,3.5,0.21428571428571427,0.20714285714285716,3.5214285714285714,,,,,,,,,,,6.995266072377041,0.25,6.986241175301304,0.25,7.926674928704898
La Marquesita,1.0,43.657343100000006,-79.3810078,4.0,0.15384615384615385,0.0,4.076923076923077,,,,,,,,,,,5.590762124893743,0.6923076923076923,5.587580588680269,0.6923076923076923,7.9032135972298105
Fresh on Spadina,1.0,43.64809009999987,-79.39569530000064,4.0,0.5580808080808081,0.33080808080808083,3.8207070707070705,,,,,,,,,,,7.528437183854752,0.08585858585858559,7.448550060248972,0.08585858585858559,7.8586651823885685
Hotmess Tex Mex,1.0,43.65495429999999,-79.41463879999998,4.0,0.16666666666666666,0.125,4.0,,,,,,,,,,,6.0832356262300875,0.5,6.018632398897584,0.5,7.811029159779801
Latin World,1.0,43.66499379230773,-79.44002574615395,3.3461538461538463,0.3269230769230769,0.17307692307692307,3.3653846153846154,,,,,,,,,,,5.532434566814545,0.6730769230769228,5.551096704078987,0.6730769230769228,7.745921349555328
Tio's Urban Mexican,0.0,43.71430949999996,-79.40010299999996,3.5,0.21568627450980393,0.09803921568627451,3.2941176470588234,,,,,,,,,,,6.095936657583532,0.4705882352941171,6.068647155371474,0.4705882352941171,7.713071948813188
Cactus Club Cafe,1.0,43.64385913138555,-79.40940843391002,4.0,0.30806451612903224,0.19838709677419356,3.832258064516129,,,,,,,,,,,7.309415748767741,0.09677419354838668,7.334443957133441,0.09677419354838668,7.6717936630412655
Barton Snacks,0.0,43.64643557575759,-79.42205212424237,3.5606060606060606,0.3333333333333333,0.21212121212121213,3.4242424242424243,,,,,,,,,4.274860040856896,0.03448275862068964,5.592102280542437,0.620689655172414,5.555705885710663,0.620689655172414,7.627042251258113
Insomnia Restaurant & Lounge,1.0,43.66596099999934,-79.41100300000078,4.0,0.4177732379979571,0.2819203268641471,4.052093973442288,,,,,,,,,,,7.437964468312203,0.04290091930541437,7.515925335418412,0.04290091930541437,7.59923571253722
Kensington Market,1.0,43.654521633799966,-79.40184116359995,4.0,2.9169811320754717,1.860377358490566,4.252830188679245,,,,,,,,,,,7.2247121057411725,0.09811320754716948,7.135955870769523,0.09811320754716948,7.587969177220848
Rickshaw Bar,1.0,43.6467862999999,-79.40494380000013,4.0,1.0934579439252337,0.5327102803738317,4.214953271028038,,,,,,,,,,,6.825532030972266,0.20560747663551385,6.846168270880906,0.20560747663551385,7.56455883996469
Mad Mexican,0.0,43.65779049999999,-79.48780059999994,4.0,0.20689655172413793,0.1724137931034483,3.9310344827586206,,,,,,,,,,,5.814071851411,0.5172413793103451,5.779173604556679,0.5172413793103451,7.530051266278312
JangBang Bar&Grill,0.0,43.6569113,-79.40717359999998,3.0,1.25,0.8333333333333334,3.1666666666666665,,,,,,,,,,,4.688216036592309,0.9166666666666665,4.629576967523411,0.9166666666666665,7.414113899996252
Eastside Social,1.0,43.661432,-79.339113,4.0,0.16417910447761194,0.16417910447761194,4.104477611940299,,,,,,,,,,,6.328705688462137,0.3134328358208953,6.3103079708483145,0.3134328358208953,7.402458394874465
JOEY Yorkdale,1.0,43.724071599999796,-79.45399030000036,3.5,0.4066666666666667,0.25333333333333335,3.6133333333333333,,,,,,,,,,,6.937886749826716,0.12333333333333411,6.919566628242134,0.12333333333333411,7.37919011376471
Queen St Warehouse,1.0,43.65018349999993,-79.39018760000081,3.0,0.30952380952380953,0.2830687830687831,3.1455026455026456,,,,,,,,,,,6.768394538460004,0.15608465608465694,6.8038160600605435,0.15608465608465694,7.3177744388587485
Earls Kitchen + Bar,1.0,43.64801346210003,-79.38392464310078,3.5,0.30275229357798167,0.32339449541284404,3.5642201834862384,,,,,,,,,,,6.875282068807802,0.11238532110091673,6.890364661193107,0.11238532110091673,7.272683415231693
Booyah,1.0,43.68151600000006,-79.41841000000012,4.0,0.13114754098360656,0.09836065573770492,3.80327868852459,,,,,,,,,,,6.097348607544193,0.32786885245901615,6.154311623909563,0.32786885245901615,7.183512348084606
Mi'Hito Sushi Laboratory,1.0,43.6576212,-79.40088490000005,4.0,0.2549019607843137,0.058823529411764705,4.098039215686274,,,,,,,,,,,6.211955595687981,0.27450980392156893,6.108845294723703,0.27450980392156893,7.125861699131365
Superfood Eateries,0.0,43.64807040000004,-79.38983850000012,4.5,0.203125,0.125,4.46875,,,,,,,,,,,6.428696436619205,0.203125,6.497036428302412,0.203125,7.115918283304481
Tierra Azteca,1.0,43.659887799999986,-79.43480989999993,3.5,0.26666666666666666,0.4,3.533333333333333,,,,,,,,,,,5.5413216441976,0.5,5.484153603163038,0.5,7.1151978331916235
The Gabardine,0.0,43.65096260000028,-79.38142240000064,4.0,0.5116883116883116,0.2935064935064935,3.8207792207792206,,,,,,,,,,,6.7834038246243775,0.09350649350649325,6.855282974956768,0.09350649350649325,7.108080686663064
Loose Moose,1.0,43.64523249999954,-79.38389699999976,3.5,0.32425742574257427,0.23514851485148514,3.507425742574257,,,,,,,,,,,6.760517868040383,0.0816831683168321,6.776467753369607,0.0816831683168321,7.042344068162911
Beerbistro,1.0,43.64945000000054,-79.37715900000104,4.0,0.6401225114854517,0.36447166921898927,3.915773353751914,,,,,,,,,,,6.749561289595478,0.06738131699846907,6.904950852530414,0.06738131699846907,6.980832417167024
Reyna,1.0,43.65035219999999,-79.38379510000001,3.5,0.3,0.2,3.3,,,,,,,,,,,4.673553434715343,0.7999999999999999,4.834820077157798,0.7999999999999999,6.972122439654537
Mi'hito Sushi Laboratory,1.0,43.6581944005781,-79.38260908144534,4.0,0.265625,0.046875,4.015625,,,,,,,,,,,6.1345503449829994,0.2542372881355934,6.155666069410013,0.2542372881355934,6.966099295461163
King Taps,1.0,43.64903360000014,-79.38180460000022,4.0,0.4483985765124555,0.19217081850533807,3.8647686832740216,,,,,,,,,,,6.574852309091724,0.0960854092526693,6.563126881844533,0.0960854092526693,6.898436694662512
Mavrik Wine Bar,0.0,43.64661249999997,-79.40735670000002,4.0,1.0606060606060606,0.7272727272727273,3.878787878787879,,,,,,,,,,,5.895708839986859,0.3030303030303029,5.820860178702218,0.3030303030303029,6.860222821978789
The Dime,1.0,43.64765266160006,-79.40263912079993,3.5,0.2361111111111111,0.16666666666666666,3.7083333333333335,,,,,,,,,,,6.004372186339009,0.2638888888888892,6.075456702597121,0.2638888888888892,6.851258417767462
Bar Reyna,1.0,43.67006669999991,-79.39340929999996,3.5,0.5,0.2457627118644068,3.389830508474576,,,,,,,,,,,6.2339075273346305,0.1864406779661015,6.2015792012707704,0.1864406779661015,6.842982582173916
Fring's,0.0,43.64500092880006,-79.39602311699991,3.5,0.3166023166023166,0.4015444015444015,3.501930501930502,,,,,,,,,,,6.365490000906501,0.13513513513513603,6.38998440538381,0.13513513513513603,6.810453970400673
Rally Sports Bar + Smokehouse,1.0,43.71746609999994,-79.30501199999986,4.0,0.38613861386138615,0.1485148514851485,4.03960396039604,,,,,,,,,,,6.243613347654297,0.16831683168316797,6.262122467086786,0.16831683168316797,6.791810123778198
This End Up,0.0,43.64971799999996,-79.43060419999995,4.0,2.0392156862745097,1.411764705882353,4.196078431372549,,,,,,,,,,,6.021263863730856,0.23529411764705854,6.045492274120459,0.23529411764705854,6.773000812879547
Union Social Eatery,1.0,43.6877945163999,-79.39506925639992,4.0,0.22818791946308725,0.19463087248322147,3.7651006711409396,,,,,,,,,,,6.32833404196603,0.13422818791946292,6.450144397025185,0.13422818791946292,6.767631077233357
Bannock,1.0,43.651761799999825,-79.38131689999929,3.5,0.4088397790055249,0.2965009208103131,3.716390423572744,,,,,,,,,,,6.610470752844419,0.04604051565377532,6.675219558557395,0.04604051565377532,6.7644105629114
The Annex Food Hall,1.0,43.6662561449,-79.40650940719993,3.5,0.5897435897435898,0.23076923076923078,3.6153846153846154,,,,,,,,,,,5.7729570753645,0.3076923076923078,5.671425404815777,0.3076923076923078,6.7330658822008935
La Tortilleria,1.0,43.64881794537813,-79.47384443865539,2.7983193277310923,0.3865546218487395,0.29411764705882354,2.831932773109244,,,,,,,,,,,5.29892101973435,0.47899159663865487,5.321713606163178,0.47899159663865487,6.732853272067434
The Food Dudes,1.0,43.6562502,-79.3382001,4.0,0.6071428571428571,0.5357142857142857,3.857142857142857,,,,,,,,,,,5.429255148517458,0.4285714285714287,5.385364648382645,0.4285714285714287,6.726720071094171
Estrella Taqueria,0.0,43.76381930010001,-79.41130265589997,2.0,0.2571428571428571,0.37142857142857144,2.1142857142857143,,,,,,,,,,,4.334217972802121,0.8571428571428574,4.318467224284527,0.8571428571428574,6.653297684097641
The Carbon Bar,1.0,43.65318726340012,-79.37478687660034,4.0,0.30997304582210244,0.14016172506738545,3.9056603773584904,,,,,,,,,,,6.447424517233684,0.061994609164420025,6.44186134504271,0.061994609164420025,6.650407001279606
Taqueria,0.0,43.66899619999999,-79.38595840000002,3.0,0.7272727272727273,0.2727272727272727,3.1818181818181817,,,,,,,,,,,4.618647588634886,0.7272727272727274,4.552885253696446,0.7272727272727274,6.644160151514223
Perola Supermarket,1.0,43.65494260000001,-79.40196,4.0,1.0,0.2,3.933333333333333,,,,,,,,,,,5.397674636513217,0.4000000000000001,5.457379816613748,0.4000000000000001,6.592734688688435
Tallboys Craft Beer House,1.0,43.66250730000001,-79.4238416999999,4.0,0.39080459770114945,0.26436781609195403,3.954022988505747,,,,,,,,,,,5.974754397044931,0.19540229885057447,6.022600238518859,0.19540229885057447,6.587962639462723
Rancho Relaxo To Go,0.9117647058823529,43.66407632934707,-79.45085288976767,3.5,0.0,0.058823529411764705,3.6176470588235294,,,,,,,,,,,5.325169791007586,0.4193548387096775,5.336356204735551,0.4193548387096775,6.567426270372889
Emporium Latino,1.0,43.65484890000003,-79.40196240000013,4.0,1.3333333333333333,0.8636363636363636,4.242424242424242,,,,,,,,,,,5.987256518989734,0.1818181818181817,6.000934692964966,0.1818181818181817,6.55706036828792
Fresh On Bloor,1.0,43.666920899999745,-79.40346599999981,3.5,0.65,0.4625,3.71875,,,,,,,,,,,6.313794303519684,0.07499999999999957,6.332121502555069,0.07499999999999957,6.5550569930210205
Amsterdam BrewHouse,1.0,43.637912128400544,-79.38473089820033,3.5,0.24780058651026393,0.17595307917888564,3.346041055718475,,,,,,,,,,,6.369992042526647,0.05571847507331341,6.40806526293275,0.05571847507331341,6.549950274304201
Fresh on Crawford,1.0,43.64513840000012,-79.41497669999991,3.5,0.8315217391304348,0.4782608695652174,3.635869565217391,,,,,,,,,,,6.225599776381968,0.09239130434782605,6.226001985006551,0.09239130434782605,6.519941734700162
Cafeteria Playa Cabana,0.0,43.653425942000005,-79.42775536690004,3.5,0.08333333333333333,0.3333333333333333,3.4166666666666665,,,,,,,,,,,4.917957979459431,0.5416666666666665,4.870314438813053,0.5416666666666665,6.447720985943132
Tea N Bannock,1.0,43.67118200000003,-79.32735570000007,4.5,0.0975609756097561,0.04878048780487805,4.341463414634147,,,,,,,,,,,5.769445457555461,0.21951219512195128,5.698122204050827,0.21951219512195128,6.438734828318266
Taylor's Landing Bar Grill Hub,1.0,43.73373679999991,-79.34512370000029,3.0,0.2261904761904762,0.25,2.8392857142857144,,,,,,,,,,,5.7865014683082165,0.20833333333333312,5.825486178574921,0.20833333333333312,6.421774868229492
Seven Lives Paleteria,0.0,43.65448880000001,-79.40083069999999,3.5,0.4107142857142857,0.26785714285714285,3.642857142857143,,,,,,,,,,,5.513358845419765,0.30357142857142866,5.472632897540506,0.30357142857142866,6.41705790584105
Duke's Refresher + Bar,1.0,43.6590440287,-79.38307072469982,4.0,0.84375,0.34375,3.875,,,,,,,,,,,6.1445411266983205,0.08333333333333355,6.1489491196424675,0.08333333333333355,6.405972335451958
Korean Cowboy,0.0,43.70873764030007,-79.39900495439998,3.5,0.7419354838709677,0.7741935483870968,3.403225806451613,,,,,,,,,,,5.523076128549746,0.2903225806451614,5.516414125261025,0.2903225806451614,6.385924458963111
Indie Ale House,1.0,43.66544137829991,-79.46523821359982,4.0,0.29959514170040485,0.2388663967611336,4.076923076923077,,,,,,,,,,,6.215668398255714,0.05263157894736825,6.3363284644453906,0.05263157894736825,6.381409863171073
Plaza Latina,1.0,43.7512345,-79.55200220000005,4.0,1.2439024390243902,1.024390243902439,3.8780487804878048,,,,,,,,,,,5.758657734844009,0.19512195121951229,5.710628732102273,0.19512195121951229,6.348797284922595
Buster's Sea Cove,1.0,43.64998817599999,-79.39682006840003,3.0,0.17391304347826086,0.0,3.0,,,,,,,,,,,4.608964892309903,0.6086956521739133,4.6296325780681125,0.6086956521739133,6.248560533569843
Craft Beer Market,1.0,43.65015899999989,-79.37809299999994,3.5,0.3384615384615385,0.08461538461538462,3.269230769230769,,,,,,,,,,,5.652397843517216,0.19999999999999954,5.624263453072333,0.19999999999999954,6.24686571404873
Hunters Landing Bar Grill Hub Restaurant,1.0,43.6399996,-79.3966204999998,3.5,0.31390134529147984,0.27802690582959644,3.282511210762332,,,,,,,,,,,5.972251774411683,0.08968609865470853,6.021113582902817,0.08968609865470853,6.2461613262658044
Barque Smokehouse,1.0,43.64800969999982,-79.44965919999964,4.0,0.4817813765182186,0.35020242914979755,3.8927125506072873,,,,,,,,,,,6.06505634750771,0.04858299595141701,6.113366165633995,0.04858299595141701,6.2141896539304735
Off The Hook Fishbar,1.0,43.67591280000011,-79.35840500000026,3.5,0.29936305732484075,0.17834394904458598,3.5923566878980893,,,,,,,,,,,5.921435397708585,0.08917197452229292,5.966763299219876,0.08917197452229292,6.191422538151995
Sneaky Dee's,1.0,43.65633300000014,-79.40748700000003,3.5,0.6119733924611973,0.6075388026607539,3.6164079822616406,,,,,,,,,,,5.986356267340536,0.0665188470066518,5.991063342874483,0.0665188470066518,6.18880706197274
Local44 Kitchen & Bar,1.0,43.7839705,-79.2534171,4.0,0.5454545454545454,0.2727272727272727,3.772727272727273,,,,,,,,,,,5.267887397148797,0.3181818181818183,5.392991689031195,0.3181818181818183,6.176305751338531
Swish By Han,0.0,43.648368000000026,-79.37503089999994,3.5,0.6551724137931034,0.5862068965517241,3.2413793103448274,,,,,,,,,,,5.58738728321491,0.19540229885057447,5.581097688799731,0.19540229885057447,6.160838794015475
Fresh on Eglinton,1.0,43.70756679999995,-79.39573930000005,3.5,0.8505747126436781,0.5632183908045977,3.7413793103448274,,,,,,,,,,,5.85641183837334,0.09770114942528715,5.870637677754537,0.09770114942528715,6.149603919984289
Baro,1.0,43.64490600000016,-79.39694000000004,3.5,0.32653061224489793,0.10884353741496598,3.693877551020408,,,,,,,,,,,5.786046409539492,0.10884353741496608,5.8331556345777935,0.10884353741496608,6.1096592123490625
Williams Landing Bar Grill Hub Restaurant,1.0,43.638951559700175,-79.41755989949998,3.0,0.2260536398467433,0.2950191570881226,3.111111111111111,,,,,,,,,,,5.786799106496967,0.09961685823754854,5.699925911892028,0.09961685823754854,6.082329332388699
The Craft Brasserie & Grille,1.0,43.63940763289994,-79.42081963519976,3.5,0.25748502994011974,0.12574850299401197,3.6706586826347305,,,,,,,,,,,5.822808432329596,0.08383233532934094,5.735235401498018,0.08383233532934094,6.072065708113926
Sho Izakaya,1.0,43.641153000000024,-79.43447530000002,4.0,0.6571428571428571,0.11428571428571428,4.2,,,,,,,,,,,5.463155941676073,0.2000000000000001,5.449370301368766,0.2000000000000001,6.0377210676525745
The Irv Gastro Pub,1.0,43.66353989999998,-79.37058259999989,4.5,0.24166666666666667,0.18333333333333332,4.383333333333334,,,,,,,,,,,5.824899596826493,0.0666666666666666,5.8161121030710765,0.0666666666666666,6.0223352298660995
Chipotle Mexican Grill,0.9779816513761468,43.674655922366185,-79.39053980210768,3.4091743119266056,0.3577981651376147,0.3412844036697248,3.365137614678899,,,,,,,,,,,5.6326724741862,0.1334745762711867,5.620645617774459,0.1334745762711867,6.021409103264397
Thrive Organic Kitchen & Café,1.0,43.59519879999997,-79.53028579999973,4.0,0.8188976377952756,0.5433070866141733,3.968503937007874,,,,,,,,,,,5.736494531981711,0.08661417322834634,5.6627300286545115,0.08661417322834634,5.990383309642977
Planta Yorkville,1.0,43.67021509619974,-79.38943355740031,4.0,0.5218446601941747,0.32524271844660196,3.8106796116504853,,,,,,,,,,,5.8225531404813955,0.05582524271844615,5.832166158298618,0.05582524271844615,5.9873653312834865
Live Organic Food Bar,1.0,43.675105999999936,-79.40677929999983,4.0,0.32038834951456313,0.36893203883495146,3.936893203883495,,,,,,,,,,,5.77921760884933,0.06310679611650505,5.7553089602766585,0.06310679611650505,5.964479005293193
Her Father's Cider Bar & Kitchen,1.0,43.66232560000005,-79.40457059999983,4.5,0.5714285714285714,0.22077922077922077,4.623376623376624,,,,,,,,,,,5.82132017204626,0.03896103896103903,5.987252702398217,0.03896103896103903,5.935834288905572
Mill Street Brew Pub,1.0,43.650442451100304,-79.358442752099,3.5,0.4810126582278481,0.3037974683544304,3.3966244725738397,,,,,,,,,,,5.799839451880419,0.040084388185654234,5.750534193064563,0.040084388185654234,5.917253648630888
Prohibition Gastrohouse - Queen,1.0,43.658894800000276,-79.35038400000026,3.5,0.5799373040752351,0.54858934169279,3.6081504702194356,,,,,,,,,,,5.695800963733567,0.06583072100313461,5.7395794253497545,0.06583072100313461,5.886399914456419
Reposado Bar & Lounge,1.0,43.64729809999995,-79.42016519999989,4.0,1.1285714285714286,0.5928571428571429,4.0285714285714285,,,,,,,,,,,5.6699152950635305,0.07142857142857131,5.62705831344408,0.07142857142857131,5.876071722238488
Nakamori,1.0,43.73700310000003,-79.24470629999998,4.0,0.5346534653465347,0.48514851485148514,4.108910891089109,,,,,,,,,,,5.581332133570414,0.09900990099009908,5.603566686955258,0.09900990099009908,5.8645891705838675
Rawlicious,0.0,43.66254400000004,-79.42578185161287,3.5725806451612905,0.9435483870967742,0.7661290322580645,3.629032258064516,,,,,,,,,,,5.395204391291058,0.1652173913043477,5.402810696685913,0.1652173913043477,5.859821714402636
JOEY Sherway,1.0,43.611693300000105,-79.55718300000028,3.5,0.4,0.22285714285714286,3.6342857142857143,,,,,,,,,,,5.501814041866599,0.09714285714285736,5.4944945827042755,0.09714285714285736,5.7756412674348345
Fresh On Front,1.0,43.64775340000004,-79.37427399999987,4.0,0.22388059701492538,0.13432835820895522,3.970149253731343,,,,,,,,,,,5.39822109288737,0.119402985074627,5.464476237688137,0.119402985074627,5.7303176448490225
El Rey Mezcal Bar,1.0,43.65281352339998,-79.40006877069996,3.5,0.5932203389830508,0.3559322033898305,3.593220338983051,,,,,,,,,,,5.291162441276095,0.1525423728813558,5.360519080764275,0.1525423728813558,5.710514652103939
