name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,al pastor score,al pastor ratio,daal score,daal ratio,lamb shwarma score,lamb shwarma ratio,lamb shawarma score,lamb shawarma ratio,shawarma score,shawarma ratio,taco score,taco ratio,taco  score,taco  ratio,Weighted taco score
Ciao Europa wine bar,0.0,43.63957389999998,-79.4146105,4.5,0.1875,0.125,4.375,,,,,,,,,,,5.072417405922623,0.03125,,,5.152296357061125
St Lawrence Market,1.0,43.64873010000041,-79.37154089999972,4.5,1.675531914893617,0.973404255319149,4.375886524822695,,,,,,,,,,,5.133145398999053,0.0035460992907801053,,,5.142254793946788
Patisserie 27,1.0,43.65845750000002,-79.48807310000001,4.5,1.0294117647058822,0.6176470588235294,4.514705882352941,,,,,,,,,,,4.980937201760634,0.04411764705882349,,,5.092031617799449
Nathaniel's Bakery Boutique,0.0,43.6770101174,-79.4481377055,4.0,0.0,0.4,3.6,,,,,,,,,,,4.16408473878004,0.4,,,5.0860245851586106
Sorry Coffee,1.0,43.6695987,-79.39182489999989,4.0,0.41025641025641024,0.5555555555555556,3.8034188034188032,,,,,,,,,,,4.989753589355513,0.03418803418803415,,,5.075781710782596
Hailed Coffee,1.0,43.66542505185186,-79.35238566666668,4.5,0.37037037037037035,0.2037037037037037,4.518518518518518,,,,,,,,,,,4.999455605148852,0.022727272727272714,,,5.0565916222824345
Mashion Bakery,1.0,43.6552347999999,-79.39866650000003,4.0,0.6721311475409836,0.4672131147540984,3.959016393442623,,,,,,,,,,,5.004126061728546,0.016393442622950834,,,5.045312052915809
Cygnet Coffee,1.0,43.649934077199994,-79.4377331436,4.5,2.5,1.0,4.5,,,,,,,,,,,4.7832950758452615,0.08333333333333333,,,4.9868094779330026
Soul Chocolate,1.0,43.66541700000002,-79.35223399999998,4.0,4.380952380952381,1.9047619047619047,4.190476190476191,,,,,,,,,,,4.735669621462278,0.09523809523809527,,,4.966633188974724
Versus Coffee,1.0,43.65120757139996,-79.37542092770012,4.0,1.184782608695652,0.4891304347826087,4.239130434782608,,,,,,,,,,,4.882134617472348,0.032608695652173864,,,4.9623870927479565
Rooster Coffee House,1.0,43.66378828126943,-79.36256592655401,4.3930817610062896,0.6666666666666666,0.25471698113207547,4.3427672955974845,,,,,,,,,,,4.9413339998581325,0.006666666666666683,,,4.957832595574044
Cluny Bistro & Boulangerie,1.0,43.65058789999973,-79.35789620000034,3.5,0.24910394265232974,0.12365591397849462,3.492831541218638,,,,,,,,,,,4.8677603923503625,0.010752688172043003,,,4.894001624886919
Tori's Bakeshop,0.910958904109589,43.670470861781546,-79.29625799304371,4.0,0.6575342465753424,0.3835616438356164,4.171232876712328,,,,,,,,,,,4.864887747450214,0.0075187969924812295,,,4.883211220169669
Palermo Bakery,1.0,43.67886810000001,-79.44010640000002,4.0,0.26666666666666666,0.06666666666666667,3.8,,,,,,,,,,,4.703561729468282,0.06666666666666667,,,4.862989488206712
Little Nicky's Coffee,1.0,43.648909100599894,-79.3935906887,4.0,0.7133333333333334,0.38666666666666666,3.8866666666666667,,,,,,,,,,,4.827928506115002,0.013333333333333365,,,4.860222222270019
Harbord Bakery,1.0,43.66238509999997,-79.40446020000002,3.5,0.3968253968253968,0.7777777777777778,3.619047619047619,,,,,,,,,,,4.653466291713382,0.07936507936507935,,,4.8418405175198895
Wagamama Pastries & Cafe,0.0,43.643480388099995,-79.40544896529994,4.0,0.627906976744186,0.5348837209302325,3.813953488372093,,,,,,,,,,,4.702704717897065,0.04651162790697678,,,4.813351548202671
Cobs Bread,0.8782608695652174,43.66738838892523,-79.39862447405551,4.147826086956521,0.5478260869565217,0.45217391304347826,4.130434782608695,,,,,,,,,,,4.478192526528695,0.14285714285714282,,,4.809764308215903
Michel's Bakery Cafe,1.0,43.725367136300015,-79.45146056249997,3.5,0.6875,0.25,3.6875,,,,,,,,,,,4.638645077511994,0.0625,,,4.785891478451164
Clafouti Patisserie & Café,0.0,43.64524840000003,-79.41242220000002,3.5,1.036144578313253,0.7590361445783133,3.4578313253012047,,,,,,,,,,,4.531136747733224,0.1084337349397588,,,4.783582358413099
Bulldog Coffee,0.20540540540540542,43.65812714918918,-79.37907671783792,3.7054054054054055,1.0432432432432432,0.6756756756756757,3.854054054054054,,,,,,,,,,,4.712499478922765,0.01360544217687076,,,4.744666586387714
My Market Bakery,0.0,43.65480079999998,-79.4010589999999,4.0,0.3448275862068966,0.3275862068965517,3.8620689655172415,,,,,,,,,,,4.6538153024322995,0.034482758620689676,,,4.734749198409258
Charmaine Sweets,1.0,43.71267940000002,-79.35881000000003,4.5,0.5128205128205128,0.23076923076923078,4.435897435897436,,,,,,,,,,,4.487632648648664,0.10256410256410262,,,4.723770730531566
Nadege Patisserie,1.0,43.680075100000025,-79.39059589999995,4.0,0.7142857142857143,0.625,3.8035714285714284,,,,,,,,,,,4.636632096467394,0.035714285714285754,,,4.720172777199626
Patachou Patisserie,0.0,43.679112035135155,-79.39497326216221,3.554054054054054,0.8918918918918919,0.9459459459459459,3.4594594594594597,,,,,,,,,,,4.497617955948868,0.09090909090909087,,,4.706772641094621
La Boheme,1.0,43.7117134,-79.3991268999999,3.0,0.5185185185185185,0.32098765432098764,3.2098765432098766,,,,,,,,,,,4.563665371171358,0.06172839506172839,,,4.70671544796949
Patisserie Sebastien,1.0,43.73066919999998,-79.4040513,3.5,0.34146341463414637,0.3170731707317073,3.6341463414634148,,,,,,,,,,,4.591705312143859,0.04878048780487807,,,4.70507506246748
Aroma Espresso Bar,0.7908163265306123,43.68711975205521,-79.39086275866049,3.21875,0.46811224489795916,0.23214285714285715,3.2104591836734695,,,,,,,,,,,4.612011715340548,0.03508771929824578,,,4.69363812912976
Patisserie La Cigogne,1.0,43.69146671249991,-79.3452472375002,3.5,0.5208333333333334,0.3125,3.4375,,,,,,,,,,,4.633723303739447,0.02222222222222219,,,4.68549621285631
Pain Perdu,1.0,43.681581700000024,-79.42749559999996,3.5,0.5441176470588235,0.3382352941176471,3.6911764705882355,,,,,,,,,,,4.498739115644982,0.0735294117647059,,,4.6672118861674825
Dineen Coffee,1.0,43.651090513884114,-79.37897466036209,4.0,0.38419618528610355,0.19346049046321526,3.9509536784741144,,,,,,,,,,,4.619825459930042,0.005571030640668492,,,4.632711994012684
Nadège Patisserie,1.0,43.68787179484997,-79.41818348419989,4.0,0.53125,0.3515625,3.8203125,,,,,,,,,,,4.572341269373096,0.0234375,,,4.626238581381738
Caffe Furbo,0.0,43.6503361,-79.3598201,4.0,0.85,0.4,3.75,,,,,,,,,,,4.387363699362537,0.10000000000000002,,,4.612308646429224
Kaffebar,0.0,43.66552239999999,-79.4637814,4.0,0.14285714285714285,0.19047619047619047,4.238095238095238,,,,,,,,,,,4.497020705898093,0.04761904761904764,,,4.605377470099288
La Bamboche,0.44871794871794873,43.71410556666673,-79.40656802051272,4.0,1.064102564102564,0.6410256410256411,3.923076923076923,,,,,,,,,,,4.53866087699951,0.028571428571428577,,,4.603964231462463
Bake Code  - North York,1.0,43.764051991800265,-79.41187296060005,3.5,0.4369747899159664,0.22268907563025211,3.5294117647058822,,,,,,,,,,,4.558870486600401,0.012605042016806687,,,4.58769359733858
Forno Cultura,1.0,43.64500118834085,-79.3980232659194,3.9260089686098656,0.4304932735426009,0.32286995515695066,4.058295964125561,,,,,,,,,,,4.533132870161154,0.011627906976744201,,,4.559565057122531
The Good Neighbour,1.0,43.66407949999999,-79.41665910000005,4.0,2.3846153846153846,0.9615384615384616,3.9615384615384617,,,,,,,,,,,4.429382363683,0.03846153846153844,,,4.51538711196281
School Restaurant,1.0,43.63778870000049,-79.42436920000114,3.5,0.35535714285714287,0.26607142857142857,3.5125,,,,,,,,,,,4.453617628217031,0.0053571428571429144,,,4.465562952209478
Wanda's Pie In The Sky,1.0,43.656032299999865,-79.40243389999979,3.5,0.5434083601286174,0.3729903536977492,3.5337620578778135,,,,,,,,,,,4.4395384047811595,0.006430868167202551,,,4.453836422731521
Le Gourmand,0.9816849816849816,43.64915740732608,-79.39666336336985,4.009157509157509,0.6886446886446886,0.4139194139194139,3.838827838827839,,,,,,,,,,,4.418952847460561,0.014925373134328283,,,4.452053463659208
Zaza Espresso Bar,0.7769784172661871,43.679732175899204,-79.41072282498187,3.9676258992805757,0.381294964028777,0.2517985611510791,4.014388489208633,,,,,,,,,,,4.387121078435707,0.013333333333333315,,,4.416466260880983
Le Neuf Café,0.0,43.644746300000115,-79.39375509999992,3.5,0.20422535211267606,0.176056338028169,3.7183098591549295,,,,,,,,,,,4.377451829443928,0.014084507042253506,,,4.408387756472707
Mabel's Bakery,1.0,43.65271728043473,-79.43368783550737,3.7355072463768115,0.572463768115942,0.37681159420289856,3.8115942028985508,,,,,,,,,,,4.332765442572618,0.027272727272727237,,,4.3922532848100735
The Good Neighbour Espresso Bar,1.0,43.66266189999999,-79.47107739999988,4.0,1.4366197183098592,0.8309859154929577,4.126760563380282,,,,,,,,,,,4.357917828463222,0.01408450704225351,,,4.3887157065876465
Colette Grand Cafe,0.0,43.642845200000004,-79.40167110000027,3.5,0.24509803921568626,0.16176470588235295,3.6372549019607843,,,,,,,,,,,4.32795718425214,0.014705882352941133,,,4.359897683240225
Sense Appeal Coffee Roasters,0.0,43.646413200000076,-79.39587390000013,4.0,0.8617886178861789,0.4959349593495935,4.235772357723577,,,,,,,,,,,4.34094257580226,0.008130081300813026,,,4.358624598555657
Brick Street Bakery,1.0,43.65009924817325,-79.36511095249318,3.8777777777777778,0.7611111111111111,0.46111111111111114,3.7777777777777777,,,,,,,,,,,4.297262922428097,0.027777777777777787,,,4.357363528886344
Portland Variety,0.0,43.644301232399854,-79.40017310679966,3.5,0.39928057553956836,0.19424460431654678,3.4892086330935252,,,,,,,,,,,4.3306060892567535,0.010791366906474783,,,4.354035821741751
Celena's Bakery,1.0,43.68553380000002,-79.31431699999996,3.5,0.1794871794871795,0.23076923076923078,3.282051282051282,,,,,,,,,,,4.202746495440463,0.05128205128205131,,,4.3119026839671415
Dough Bakeshop,1.0,43.676434400000005,-79.35662959999995,4.0,0.4864864864864865,0.4594594594594595,3.945945945945946,,,,,,,,,,,4.195630266482708,0.05405405405405401,,,4.31057194845455
Baka Gallery Cafe,1.0,43.6508882,-79.47761529999994,3.5,0.15517241379310345,0.1724137931034483,3.6551724137931036,,,,,,,,,,,4.2535583967851105,0.017241379310344838,,,4.290385513153562
Nova Era Bakery,0.855072463768116,43.659990121739185,-79.43189030144943,3.2934782608695654,0.5289855072463768,0.30434782608695654,3.4130434782608696,,,,,,,,,,,4.114638662351128,0.0769230769230769,,,4.275976762970856
7 Baker,1.0,43.664795800000036,-79.38480990000005,3.0,0.3541666666666667,0.22916666666666666,3.2083333333333335,,,,,,,,,,,4.176791394342125,0.04166666666666669,,,4.264720630984686
Bobbette & Belle,1.0,43.68468902247204,-79.35722810561842,4.0,0.7265917602996255,0.4157303370786517,3.9176029962546814,,,,,,,,,,,4.208401894440174,0.022988505747126412,,,4.2570534007232155
T-Buds,1.0,43.731343699999925,-79.40354560000009,3.5,0.35365853658536583,0.23170731707317074,3.6707317073170733,,,,,,,,,,,4.185609152596664,0.02439024390243904,,,4.236965679727136
Maman,1.0,43.64897680000007,-79.38240899999987,3.5,0.41304347826086957,0.2391304347826087,3.4565217391304346,,,,,,,,,,,4.1694819693569825,0.02898550724637685,,,4.2303492461221
Hothouse,1.0,43.64884749600021,-79.37368318000051,3.5,0.3017241379310345,0.1810344827586207,3.5258620689655173,,,,,,,,,,,4.202016008602789,0.005747126436781644,,,4.214108132668918
Manic Coffee,1.0,43.65676079999984,-79.40706949999971,3.5,1.2075471698113207,0.7987421383647799,3.660377358490566,,,,,,,,,,,4.178170352436942,0.012578616352201257,,,4.204530961500747
Phipps Bakery Cafe,1.0,43.7041964,-79.41112990000006,4.0,2.103448275862069,1.7586206896551724,3.9310344827586206,,,,,,,,,,,4.125085106781495,0.03448275862068964,,,4.196823924768935
Coffee Culture,1.0,43.776314954299885,-79.2341140331,2.5,0.4158415841584158,0.7029702970297029,2.504950495049505,,,,,,,,,,,4.124953896178777,0.029702970297029726,,,4.186672761690873
illy Caffè,1.0,43.72645218849998,-79.45265293120008,3.5,0.7735849056603774,0.7547169811320755,3.547169811320755,,,,,,,,,,,4.115103369196795,0.018867924528301886,,,4.15410879767639
Canephora Cafe & Bakery,1.0,43.77581639999997,-79.43455170000007,4.0,0.7843137254901961,0.4117647058823529,3.9607843137254903,,,,,,,,,,,4.1030045458557245,0.019607843137254916,,,4.143427910587586
Jules Cafe Patisserie,1.0,43.69424708928574,-79.40933426428577,3.5892857142857144,0.5892857142857143,0.3392857142857143,3.6607142857142856,,,,,,,,,,,4.0394691322086675,0.043478260869565195,,,4.128245138964188
What A Bagel - Spadina,1.0,43.647111473799846,-79.39588018110031,3.0,0.15544041450777202,0.17616580310880828,3.1658031088082903,,,,,,,,,,,3.916189415044983,0.00518134715025908,,,3.9263481367619333
Dark Horse Espresso,1.0,43.650734700000086,-79.39661129999993,3.5,0.8996138996138996,0.5444015444015444,3.664092664092664,,,,,,,,,,,3.7949113271050967,0.007722007722007709,,,3.8095918168677816
Glory Hole Doughnuts,1.0,43.64204242827465,-79.43297642713485,3.568702290076336,0.7633587786259542,0.7938931297709924,3.6412213740458017,,,,,,,,,,,3.640867750184523,0.004098360655737681,,,3.6483361942354677
Petite Thuet,0.37037037037037035,43.66070201234576,-79.38183269629639,2.734567901234568,0.691358024691358,0.5925925925925926,2.9135802469135803,,,,,,,,,,,3.417765468067318,0.06976744186046513,,,3.539093732331613
Bakery & Kaffee Haus,0.0,43.66603032727273,-79.39241457999994,3.5,0.6545454545454545,0.5636363636363636,3.5454545454545454,,,,,,,,,,,3.3376691994434258,0.055555555555555566,,,3.431681920012543
Art Square Cafe,1.0,43.65425689999993,-79.39247900000008,3.0,0.5714285714285714,0.2857142857142857,3.1758241758241756,,,,,,,,,,,3.1426740947299487,0.021978021978021945,,,3.1773994239569308
4 Life Natural Foods,1.0,43.65465105099998,-79.40224545449998,3.5,0.3181818181818182,0.13636363636363635,3.3181818181818183,,,,,,,,,,,2.9954760004695156,0.04545454545454544,,,3.064334519727676
Le Pain Quotidien,0.0,43.679167,-79.39373831363638,2.840909090909091,1.2727272727272727,0.5909090909090909,2.8636363636363638,,,,,,,,,,,2.8574183866545937,0.11764705882352941,,,3.0305438279557166
Green Beanery,1.0,43.665029900000064,-79.4109537999998,3.0,0.5246913580246914,0.6172839506172839,2.882716049382716,,,,,,,,,,,2.817988528586905,0.018518518518518566,,,2.8442021872104153
What A Bagel,0.5070422535211268,43.70139987571831,-79.41055060142263,2.8943661971830985,0.4507042253521127,0.36619718309859156,2.9014084507042255,,,,,,,,,,,2.7818768758015944,0.037037037037037014,,,2.833873074590617
